date,trading_code,last_traded_price,high,low,opening_price,closing_price,yesterdays_closing_price,trade,value_mn,volume
,,,,,,,,,,
8/16/2016 0:00,1JANATAMF,4.8,5.1,4.5,5.1,4.8,5.1,206,10.967,2321451
,,,,,,,,,,
8/14/2016 0:00,1JANATAMF,5.2,5.3,5.1,5.3,5.1,5.3,52,1.359,261120
,,,,,,,,,,
8/11/2016 0:00,1JANATAMF,5.3,5.3,5.1,5.2,5.3,5.2,60,2.082,397738
,,,,,,,,,,
8/10/2016 0:00,1JANATAMF,5.3,5.3,5.1,5.2,5.2,5.2,61,4.186,805226
,,,,,,,,,,
8/9/2016 0:00,1JANATAMF,5.1,5.2,5,5.1,5.2,5.1,82,2.568,501361
,,,,,,,,,,
8/8/2016 0:00,1JANATAMF,5.1,5.3,5,5.3,5.1,5.1,97,3.507,686690
,,,,,,,,,,
8/7/2016 0:00,1JANATAMF,5.1,5.2,5.1,5.2,5.1,5.3,31,0.679,132060
,,,,,,,,,,
8/4/2016 0:00,1JANATAMF,5.3,5.3,5.1,5.1,5.3,5.1,96,2.318,446193
,,,,,,,,,,
8/3/2016 0:00,1JANATAMF,5.2,5.2,5.1,5.1,5.1,5.1,52,0.353,69092
,,,,,,,,,,
8/2/2016 0:00,1JANATAMF,5.1,5.2,5.1,5.1,5.1,5.2,59,1.176,230625
,,,,,,,,,,
8/1/2016 0:00,1JANATAMF,5.2,5.2,5,5,5.2,5,106,3.532,687560
,,,,,,,,,,
7/31/2016 0:00,1JANATAMF,5,5.1,5,5,5,5,71,0.651,130198
,,,,,,,,,,
7/28/2016 0:00,1JANATAMF,5.1,5.1,5,5,5,5.1,127,4.178,828465
,,,,,,,,,,
7/27/2016 0:00,1JANATAMF,5,5.1,5,5,5.1,5,95,1.823,363476
,,,,,,,,,,
7/26/2016 0:00,1JANATAMF,5.1,5.2,4.9,5,5,5,115,2.266,449629
,,,,,,,,,,
7/25/2016 0:00,1JANATAMF,5.1,5.1,4.9,5,5,5,113,2.493,501236
,,,,,,,,,,
7/24/2016 0:00,1JANATAMF,5,5.2,5,5.1,5,5.2,100,3.821,761363
,,,,,,,,,,
7/21/2016 0:00,1JANATAMF,5.2,5.3,5.2,5.2,5.2,5.3,58,0.878,168726
,,,,,,,,,,
7/20/2016 0:00,1JANATAMF,5.3,5.4,5.2,5.3,5.3,5.3,84,2.742,524914
,,,,,,,,,,
7/19/2016 0:00,1JANATAMF,5.3,5.4,5.3,5.4,5.3,5.5,59,1.915,355206
,,,,,,,,,,
7/18/2016 0:00,1JANATAMF,5.4,5.5,5.3,5.4,5.5,5.4,78,2.588,474863
,,,,,,,,,,
7/17/2016 0:00,1JANATAMF,5.4,5.6,5.3,5.6,5.4,5.7,173,7.855,1437217
,,,,,,,,,,
7/16/2016 0:00,1JANATAMF,5.5,5.7,5.5,5.6,5.7,5.6,217,8.179,1440730
,,,,,,,,,,
7/14/2016 0:00,1JANATAMF,5.6,5.7,5.5,5.5,5.6,5.4,201,7.933,1421859
,,,,,,,,,,
7/13/2016 0:00,1JANATAMF,5.5,5.5,5.2,5.4,5.4,5.6,181,4.905,909341
,,,,,,,,,,
7/12/2016 0:00,1JANATAMF,5.5,5.7,5.2,5.2,5.6,5.3,358,12.82,2324984
,,,,,,,,,,
7/11/2016 0:00,1JANATAMF,5.2,5.3,4.8,4.9,5.3,4.9,238,9.2,1807300
,,,,,,,,,,
7/10/2016 0:00,1JANATAMF,4.9,4.9,4.8,4.9,4.9,5,60,2.083,425205
,,,,,,,,,,
6/30/2016 0:00,1JANATAMF,5,5,4.8,4.9,5,4.8,172,4.115,838301
,,,,,,,,,,
6/29/2016 0:00,1JANATAMF,4.8,4.9,4.8,4.8,4.8,4.8,63,1.137,236805
,,,,,,,,,,
6/28/2016 0:00,1JANATAMF,4.8,4.9,4.8,4.8,4.8,4.8,72,0.286,59486
,,,,,,,,,,
6/27/2016 0:00,1JANATAMF,4.8,4.9,4.8,4.8,4.8,4.9,98,0.174,36221
,,,,,,,,,,
6/26/2016 0:00,1JANATAMF,4.8,4.9,4.7,4.8,4.9,4.9,110,0.405,84239
,,,,,,,,,,
6/23/2016 0:00,1JANATAMF,4.9,4.9,4.7,4.7,4.9,4.6,126,1.734,357910
,,,,,,,,,,
6/22/2016 0:00,1JANATAMF,4.7,4.7,4.6,4.7,4.6,4.7,118,0.868,185942
,,,,,,,,,,
6/21/2016 0:00,1JANATAMF,4.7,4.8,4.6,4.7,4.7,4.7,69,0.644,136842
,,,,,,,,,,
6/20/2016 0:00,1JANATAMF,4.7,4.8,4.7,4.7,4.7,4.7,90,1.635,346380
,,,,,,,,,,
6/19/2016 0:00,1JANATAMF,4.7,4.9,4.7,4.8,4.7,4.9,88,1.528,317649
,,,,,,,,,,
6/16/2016 0:00,1JANATAMF,4.9,4.9,4.8,4.8,4.9,4.8,96,2.541,526110
,,,,,,,,,,
6/15/2016 0:00,1JANATAMF,4.9,4.9,4.7,4.7,4.8,4.8,84,1.73,360429
,,,,,,,,,,
6/14/2016 0:00,1JANATAMF,4.8,4.8,4.7,4.8,4.8,4.8,69,1.155,240776
,,,,,,,,,,
6/13/2016 0:00,1JANATAMF,4.8,4.9,4.7,4.8,4.8,4.7,98,1.984,413229
,,,,,,,,,,
6/12/2016 0:00,1JANATAMF,4.7,4.8,4.7,4.7,4.7,4.7,40,0.152,32222
,,,,,,,,,,
6/9/2016 0:00,1JANATAMF,4.7,4.8,4.6,4.7,4.7,4.7,69,1.097,233233
,,,,,,,,,,
6/8/2016 0:00,1JANATAMF,4.6,4.7,4.6,4.6,4.7,4.7,46,0.465,100727
,,,,,,,,,,
6/7/2016 0:00,1JANATAMF,4.6,4.7,4.6,4.6,4.7,4.7,18,0.086,18520
,,,,,,,,,,
6/6/2016 0:00,1JANATAMF,4.6,4.7,4.6,4.6,4.7,4.6,36,0.274,58524
,,,,,,,,,,
6/5/2016 0:00,1JANATAMF,4.6,4.7,4.6,4.6,4.6,4.7,63,0.776,168676
,,,,,,,,,,
6/2/2016 0:00,1JANATAMF,4.7,4.7,4.6,4.6,4.7,4.7,55,0.646,137590
,,,,,,,,,,
6/1/2016 0:00,1JANATAMF,4.7,4.8,4.6,4.6,4.7,4.6,59,0.788,168962
,,,,,,,,,,
5/31/2016 0:00,1JANATAMF,4.6,4.7,4.6,4.6,4.6,4.6,40,0.21,45524
,,,,,,,,,,
5/30/2016 0:00,1JANATAMF,4.7,4.7,4.6,4.7,4.6,4.7,34,0.084,18147
,,,,,,,,,,
5/29/2016 0:00,1JANATAMF,4.8,4.8,4.6,4.6,4.7,4.6,74,0.852,182378
,,,,,,,,,,
5/26/2016 0:00,1JANATAMF,4.6,4.6,4.6,4.6,4.6,4.6,29,0.117,25372
,,,,,,,,,,
5/25/2016 0:00,1JANATAMF,4.6,4.7,4.6,4.6,4.6,4.6,59,1.108,240639
,,,,,,,,,,
5/24/2016 0:00,1JANATAMF,4.6,4.7,4.6,4.6,4.6,4.7,45,0.386,83670
,,,,,,,,,,
5/22/2016 0:00,1JANATAMF,4.6,4.7,4.6,4.7,4.7,4.7,31,0.628,133826
,,,,,,,,,,
5/19/2016 0:00,1JANATAMF,4.8,4.8,4.5,4.5,4.7,4.6,82,2.127,453910
,,,,,,,,,,
5/18/2016 0:00,1JANATAMF,4.6,4.7,4.5,4.5,4.6,4.5,65,1.036,226499
,,,,,,,,,,
5/17/2016 0:00,1JANATAMF,4.5,4.6,4.5,4.5,4.5,4.6,66,0.726,159014
,,,,,,,,,,
5/16/2016 0:00,1JANATAMF,4.6,4.6,4.5,4.5,4.6,4.5,36,0.217,47374
,,,,,,,,,,
5/15/2016 0:00,1JANATAMF,4.6,4.6,4.5,4.5,4.5,4.5,26,0.147,32532
,,,,,,,,,,
5/12/2016 0:00,1JANATAMF,4.5,4.6,4.5,4.6,4.5,4.5,58,1.21,268385
,,,,,,,,,,
5/11/2016 0:00,1JANATAMF,4.5,4.6,4.5,4.6,4.5,4.6,61,0.91,198691
,,,,,,,,,,
5/10/2016 0:00,1JANATAMF,4.5,4.6,4.4,4.5,4.6,4.5,76,0.828,183554
,,,,,,,,,,
5/9/2016 0:00,1JANATAMF,4.5,4.5,4.5,4.5,4.5,4.5,66,0.587,130442
,,,,,,,,,,
5/8/2016 0:00,1JANATAMF,4.5,4.6,4.5,4.6,4.5,4.6,76,0.259,57184
,,,,,,,,,,
5/5/2016 0:00,1JANATAMF,4.5,4.6,4.5,4.5,4.6,4.6,45,0.269,58907
,,,,,,,,,,
5/4/2016 0:00,1JANATAMF,4.5,4.7,4.5,4.5,4.6,4.5,47,0.54,117412
,,,,,,,,,,
5/3/2016 0:00,1JANATAMF,4.5,4.6,4.4,4.5,4.5,4.5,22,0.098,21936
,,,,,,,,,,
5/2/2016 0:00,1JANATAMF,4.5,4.5,4.4,4.5,4.5,4.6,49,0.326,72489
,,,,,,,,,,
4/28/2016 0:00,1JANATAMF,4.5,4.6,4.5,4.5,4.6,4.5,46,0.68,147922
,,,,,,,,,,
4/27/2016 0:00,1JANATAMF,4.5,4.6,4.5,4.5,4.5,4.6,20,0.082,18317
,,,,,,,,,,
4/26/2016 0:00,1JANATAMF,4.5,4.6,4.5,4.5,4.6,4.6,42,0.602,131625
,,,,,,,,,,
4/25/2016 0:00,1JANATAMF,4.6,4.6,4.5,4.5,4.6,4.6,53,0.744,163447
,,,,,,,,,,
4/24/2016 0:00,1JANATAMF,4.6,4.6,4.5,4.5,4.6,4.6,46,0.513,111716
,,,,,,,,,,
4/21/2016 0:00,1JANATAMF,4.5,4.6,4.5,4.5,4.6,4.5,56,0.564,123716
,,,,,,,,,,
4/20/2016 0:00,1JANATAMF,4.5,4.6,4.5,4.5,4.5,4.6,57,1.031,228575
,,,,,,,,,,
4/19/2016 0:00,1JANATAMF,4.6,4.6,4.5,4.5,4.6,4.5,70,0.795,174680
,,,,,,,,,,
4/18/2016 0:00,1JANATAMF,4.5,4.6,4.5,4.5,4.5,4.5,42,0.182,40366
,,,,,,,,,,
4/17/2016 0:00,1JANATAMF,4.5,4.6,4.5,4.6,4.5,4.6,22,0.105,23067
,,,,,,,,,,
4/13/2016 0:00,1JANATAMF,4.6,4.6,4.5,4.5,4.6,4.5,49,0.617,134336
,,,,,,,,,,
4/12/2016 0:00,1JANATAMF,4.5,4.6,4.5,4.5,4.5,4.5,41,0.515,112116
,,,,,,,,,,
4/11/2016 0:00,1JANATAMF,4.5,4.6,4.5,4.5,4.5,4.6,49,0.199,44172
,,,,,,,,,,
4/10/2016 0:00,1JANATAMF,4.6,4.6,4.5,4.5,4.6,4.6,52,0.462,102030
,,,,,,,,,,
4/7/2016 0:00,1JANATAMF,4.6,4.7,4.6,4.6,4.6,4.7,31,0.167,36200
,,,,,,,,,,
4/6/2016 0:00,1JANATAMF,4.7,4.7,4.5,4.6,4.7,4.6,48,1.662,356470
,,,,,,,,,,
4/5/2016 0:00,1JANATAMF,4.6,4.7,4.5,4.6,4.6,4.6,46,0.844,183758
,,,,,,,,,,
4/4/2016 0:00,1JANATAMF,4.6,4.7,4.5,4.5,4.6,4.5,64,1.821,394755
,,,,,,,,,,
4/3/2016 0:00,1JANATAMF,4.4,4.5,4.4,4.4,4.5,4.5,39,0.778,173180
,,,,,,,,,,
3/31/2016 0:00,1JANATAMF,4.4,4.5,4.4,4.4,4.5,4.5,49,1.231,275062
,,,,,,,,,,
3/30/2016 0:00,1JANATAMF,4.4,4.5,4.4,4.4,4.5,4.5,43,1.054,234940
,,,,,,,,,,
3/29/2016 0:00,1JANATAMF,4.4,4.5,4.3,4.3,4.5,4.4,42,0.702,157403
,,,,,,,,,,
3/28/2016 0:00,1JANATAMF,4.4,4.4,4.3,4.3,4.4,4.4,44,0.857,195191
,,,,,,,,,,
3/27/2016 0:00,1JANATAMF,4.3,4.5,4.3,4.3,4.4,4.4,52,0.461,105470
,,,,,,,,,,
3/24/2016 0:00,1JANATAMF,4.3,4.4,4.3,4.3,4.4,4.4,48,0.553,125996
,,,,,,,,,,
3/23/2016 0:00,1JANATAMF,4.4,4.5,4.3,4.4,4.4,4.4,36,1.077,244932
,,,,,,,,,,
3/22/2016 0:00,1JANATAMF,4.5,4.5,4.3,4.4,4.4,4.4,29,0.33,75083
,,,,,,,,,,
3/21/2016 0:00,1JANATAMF,4.5,4.5,4.3,4.4,4.4,4.4,84,1.714,384898
,,,,,,,,,,
3/20/2016 0:00,1JANATAMF,4.4,4.5,4.4,4.4,4.4,4.4,75,1.291,293421
,,,,,,,,,,
3/16/2016 0:00,1JANATAMF,4.4,4.5,4.4,4.4,4.4,4.4,80,2.004,452798
,,,,,,,,,,
3/15/2016 0:00,1JANATAMF,4.4,4.4,4.4,4.4,4.4,4.5,22,0.242,55111
,,,,,,,,,,
3/14/2016 0:00,1JANATAMF,4.5,4.5,4.4,4.4,4.5,4.4,47,0.265,59550
,,,,,,,,,,
3/13/2016 0:00,1JANATAMF,4.4,4.5,4.4,4.4,4.4,4.5,53,0.809,180726
,,,,,,,,,,
3/10/2016 0:00,1JANATAMF,4.5,4.5,4.4,4.4,4.5,4.5,45,0.853,189728
,,,,,,,,,,
3/9/2016 0:00,1JANATAMF,4.4,4.5,4.4,4.4,4.5,4.5,26,0.294,65707
,,,,,,,,,,
3/8/2016 0:00,1JANATAMF,4.4,4.5,4.4,4.4,4.5,4.5,40,0.249,55658
,,,,,,,,,,
3/7/2016 0:00,1JANATAMF,4.5,4.5,4.4,4.4,4.5,4.4,52,1.256,279363
,,,,,,,,,,
3/6/2016 0:00,1JANATAMF,4.4,4.4,4.4,4.4,4.4,4.4,27,0.333,75669
,,,,,,,,,,
3/3/2016 0:00,1JANATAMF,4.4,4.5,4.4,4.4,4.4,4.5,15,0.195,44051
,,,,,,,,,,
3/2/2016 0:00,1JANATAMF,4.5,4.5,4.3,4.4,4.5,4.5,91,3,675355
,,,,,,,,,,
3/1/2016 0:00,1JANATAMF,4.4,4.5,4.4,4.5,4.5,4.5,31,0.314,70221
,,,,,,,,,,
2/29/2016 0:00,1JANATAMF,4.4,4.5,4.4,4.4,4.5,4.4,47,1.132,252460
,,,,,,,,,,
2/28/2016 0:00,1JANATAMF,4.4,4.5,4.4,4.4,4.4,4.5,26,0.134,30498
,,,,,,,,,,
2/25/2016 0:00,1JANATAMF,4.4,4.5,4.4,4.4,4.5,4.5,77,1.65,367402
,,,,,,,,,,
2/24/2016 0:00,1JANATAMF,4.5,4.5,4.4,4.4,4.5,4.5,51,0.337,76008
,,,,,,,,,,
2/23/2016 0:00,1JANATAMF,4.5,4.5,4.4,4.4,4.5,4.4,63,0.324,73168
,,,,,,,,,,
2/22/2016 0:00,1JANATAMF,4.4,4.5,4.4,4.4,4.4,4.5,28,0.177,39800
,,,,,,,,,,
2/18/2016 0:00,1JANATAMF,4.4,4.5,4.4,4.4,4.5,4.5,32,0.546,121516
,,,,,,,,,,
2/17/2016 0:00,1JANATAMF,4.4,4.5,4.4,4.4,4.5,4.4,33,0.113,25511
,,,,,,,,,,
2/16/2016 0:00,1JANATAMF,4.4,4.4,4.4,4.4,4.4,4.5,15,0.09,20341
,,,,,,,,,,
2/15/2016 0:00,1JANATAMF,4.5,4.5,4.4,4.5,4.5,4.5,53,0.371,83142
,,,,,,,,,,
2/14/2016 0:00,1JANATAMF,4.5,4.5,4.4,4.4,4.5,4.4,19,0.151,33693
,,,,,,,,,,
2/11/2016 0:00,1JANATAMF,4.4,4.5,4.4,4.5,4.4,4.5,96,1.572,355957
,,,,,,,,,,
2/10/2016 0:00,1JANATAMF,4.6,4.6,4.4,4.4,4.5,4.5,59,0.543,121275
,,,,,,,,,,
2/9/2016 0:00,1JANATAMF,4.4,4.5,4.4,4.4,4.5,4.5,63,0.218,48809
,,,,,,,,,,
2/8/2016 0:00,1JANATAMF,4.5,4.5,4.4,4.5,4.5,4.5,52,0.431,96021
,,,,,,,,,,
2/7/2016 0:00,1JANATAMF,4.5,4.6,4.4,4.5,4.5,4.5,77,0.635,143298
,,,,,,,,,,
2/4/2016 0:00,1JANATAMF,4.5,4.6,4.4,4.5,4.5,4.5,89,1.577,346361
,,,,,,,,,,
2/3/2016 0:00,1JANATAMF,4.4,4.5,4.4,4.4,4.5,4.5,48,0.313,70445
,,,,,,,,,,
2/2/2016 0:00,1JANATAMF,4.5,4.5,4.4,4.5,4.5,4.4,55,0.69,155090
,,,,,,,,,,
2/1/2016 0:00,1JANATAMF,4.4,4.5,4.4,4.4,4.4,4.5,56,0.586,132202
,,,,,,,,,,
1/31/2016 0:00,1JANATAMF,4.4,4.5,4.4,4.5,4.5,4.5,44,0.278,62119
,,,,,,,,,,
1/28/2016 0:00,1JANATAMF,4.5,4.5,4.4,4.5,4.5,4.5,26,1.32,294766
,,,,,,,,,,
1/27/2016 0:00,1JANATAMF,4.5,4.6,4.5,4.5,4.5,4.6,19,0.253,56163
,,,,,,,,,,
1/26/2016 0:00,1JANATAMF,4.6,4.6,4.5,4.5,4.6,4.5,36,0.552,121800
,,,,,,,,,,
1/25/2016 0:00,1JANATAMF,4.5,4.6,4.4,4.5,4.5,4.5,43,0.353,78247
,,,,,,,,,,
1/24/2016 0:00,1JANATAMF,4.6,4.6,4.4,4.5,4.5,4.5,34,0.33,73480
,,,,,,,,,,
1/21/2016 0:00,1JANATAMF,4.5,4.5,4.4,4.5,4.5,4.5,52,2.668,592941
,,,,,,,,,,
1/20/2016 0:00,1JANATAMF,4.5,4.6,4.5,4.6,4.5,4.6,91,2.955,651838
,,,,,,,,,,
1/19/2016 0:00,1JANATAMF,4.6,4.7,4.5,4.6,4.6,4.6,115,6.035,1301760
,,,,,,,,,,
1/18/2016 0:00,1JANATAMF,4.6,4.7,4.4,4.5,4.6,4.5,120,3.325,725828
,,,,,,,,,,
1/17/2016 0:00,1JANATAMF,4.5,4.5,4.4,4.5,4.5,4.4,87,2.014,448331
,,,,,,,,,,
1/14/2016 0:00,1JANATAMF,4.4,4.5,4.4,4.4,4.4,4.4,85,1.155,257547
,,,,,,,,,,
1/13/2016 0:00,1JANATAMF,4.3,4.5,4.3,4.4,4.4,4.4,33,0.886,201790
,,,,,,,,,,
1/12/2016 0:00,1JANATAMF,4.4,4.5,4.3,4.4,4.4,4.3,53,1.87,424827
,,,,,,,,,,
1/11/2016 0:00,1JANATAMF,4.3,4.4,4.3,4.3,4.3,4.3,79,2.052,468039
,,,,,,,,,,
1/10/2016 0:00,1JANATAMF,4.3,4.4,4.3,4.3,4.3,4.3,32,0.495,115115
,,,,,,,,,,
1/7/2016 0:00,1JANATAMF,4.3,4.4,4.3,4.3,4.3,4.4,55,0.917,213085
,,,,,,,,,,
1/6/2016 0:00,1JANATAMF,4.4,4.4,4.3,4.3,4.4,4.3,29,0.541,123381
,,,,,,,,,,
1/5/2016 0:00,1JANATAMF,4.3,4.3,4.2,4.3,4.3,4.3,86,3.149,746528
,,,,,,,,,,
1/4/2016 0:00,1JANATAMF,4.2,4.3,4.2,4.3,4.3,4.3,17,0.116,27166
,,,,,,,,,,
1/3/2016 0:00,1JANATAMF,4.3,4.3,4.2,4.3,4.3,4.3,28,0.488,113617
12/28/2017 0:00,1JANATAMF,6.4,6.5,6.4,6.4,6.4,6.5,79,1.888,294720
,,,,,,,,,,
12/27/2017 0:00,1JANATAMF,6.5,6.5,6.4,6.5,6.5,6.5,73,1.295,200062
,,,,,,,,,,
12/26/2017 0:00,1JANATAMF,6.5,6.6,6.4,6.5,6.5,6.5,103,4.119,630548
,,,,,,,,,,
12/24/2017 0:00,1JANATAMF,6.6,6.6,6.4,6.5,6.5,6.5,46,0.654,101104
,,,,,,,,,,
12/21/2017 0:00,1JANATAMF,6.6,6.6,6.4,6.4,6.5,6.4,24,0.241,37098
,,,,,,,,,,
12/20/2017 0:00,1JANATAMF,6.4,6.5,6.4,6.4,6.4,6.4,37,0.296,45885
,,,,,,,,,,
12/19/2017 0:00,1JANATAMF,6.4,6.6,6.4,6.5,6.4,6.5,55,1.387,216529
,,,,,,,,,,
12/18/2017 0:00,1JANATAMF,6.4,6.5,6.4,6.4,6.5,6.4,36,0.141,21817
,,,,,,,,,,
12/17/2017 0:00,1JANATAMF,6.5,6.5,6.4,6.5,6.4,6.6,118,2.904,452125
,,,,,,,,,,
12/14/2017 0:00,1JANATAMF,6.5,6.6,6.5,6.6,6.6,6.6,36,0.596,90597
,,,,,,,,,,
12/13/2017 0:00,1JANATAMF,6.5,6.6,6.5,6.5,6.6,6.5,58,1.216,184901
,,,,,,,,,,
12/12/2017 0:00,1JANATAMF,6.5,6.6,6.5,6.5,6.5,6.5,19,0.267,40982
,,,,,,,,,,
12/11/2017 0:00,1JANATAMF,6.5,6.6,6.5,6.6,6.5,6.6,33,0.27,41203
,,,,,,,,,,
12/10/2017 0:00,1JANATAMF,6.5,6.7,6.5,6.6,6.6,6.6,27,0.497,75537
,,,,,,,,,,
12/7/2017 0:00,1JANATAMF,6.7,6.7,6.6,6.7,6.6,6.7,61,2.207,333489
,,,,,,,,,,
12/6/2017 0:00,1JANATAMF,6.7,6.7,6.5,6.6,6.7,6.6,63,2.61,393737
,,,,,,,,,,
12/5/2017 0:00,1JANATAMF,6.6,6.7,6.5,6.5,6.6,6.5,62,1.931,292567
,,,,,,,,,,
